,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,saving
8176,8639,PR,1800.0,1800.0,8,NÃO,0.0
8177,8640,RJ,4800.0,4800.0,9,NÃO,0.0
8178,8641,SP,2200.0,2200.0,18,NÃO,0.0
8179,8642,RJ,3900.0,3900.0,22,NÃO,0.0
8180,8643,SP,11500.0,11500.0,30,NÃO,0.0
8181,8644,MG,3100.0,3100.0,14,NÃO,0.0
8182,8645,SC,6800.0,6800.0,19,NÃO,0.0
8183,8646,PR,22000.0,22000.0,25,NÃO,0.0
8184,8647,RJ,4500.0,4500.0,48,NÃO,0.0
8185,8648,SP,9800.0,9800.0,120,NÃO,0.0
8186,8649,MG,15000.0,15000.0,15,NÃO,0.0
8187,8651,PR,9000.0,9000.0,12,NÃO,0.0
8188,8652,RJ,17500.0,17500.0,75,NÃO,0.0
8189,8653,SP,13000.0,13000.0,90,NÃO,0.0
8190,8654,MG,5300.0,5300.0,93,NÃO,0.0
8191,8655,SC,18300.0,18300.0,150,NÃO,0.0
8192,8656,PR,1800.0,1800.0,8,NÃO,0.0
8193,8657,RJ,4800.0,4800.0,9,NÃO,0.0
8194,8658,SP,2200.0,2200.0,18,NÃO,0.0
8195,8659,RJ,3900.0,3900.0,22,NÃO,0.0
8196,8660,RJ,11500.0,11500.0,30,NÃO,0.0
8197,8661,PR,3100.0,3100.0,14,NÃO,0.0
8198,8662,RJ,1800.0,1800.0,8,NÃO,0.0
8199,8663,SP,4800.0,4800.0,9,NÃO,0.0
8200,8664,RJ,2200.0,2200.0,18,NÃO,0.0
8201,8665,RJ,3900.0,3900.0,22,NÃO,0.0
8202,8666,PR,11500.0,11500.0,30,NÃO,0.0
8203,8668,SP,6800.0,6800.0,19,NÃO,0.0
8204,8669,RJ,22000.0,22000.0,25,NÃO,0.0
8205,8670,RJ,4500.0,4500.0,48,NÃO,0.0
8206,8671,PR,9800.0,9800.0,120,NÃO,0.0
8207,8672,RJ,15000.0,15000.0,15,NÃO,0.0
8208,8673,SP,6100.0,6100.0,80,NÃO,0.0
8209,8674,RJ,9000.0,9000.0,12,NÃO,0.0
8210,8675,RJ,17500.0,17500.0,75,NÃO,0.0
8211,8676,PR,13000.0,13000.0,90,NÃO,0.0
8212,8677,RJ,5300.0,5300.0,93,NÃO,0.0
8213,8678,SP,18300.0,18300.0,150,NÃO,0.0
8214,8679,RJ,1800.0,1800.0,8,NÃO,0.0
8215,8680,RJ,4800.0,4800.0,9,NÃO,0.0
8216,8681,PR,2200.0,2200.0,18,NÃO,0.0
8217,8682,RJ,3900.0,3900.0,22,NÃO,0.0
8218,8683,SP,11500.0,11500.0,30,NÃO,0.0
8219,8685,RJ,1800.0,1800.0,8,NÃO,0.0
8220,8686,PR,4800.0,4800.0,9,NÃO,0.0
8221,8687,RJ,2200.0,2200.0,18,NÃO,0.0
8222,8688,SP,3900.0,3900.0,22,NÃO,0.0
8223,8689,RJ,11500.0,11500.0,30,NÃO,0.0
8224,8690,RJ,3100.0,3100.0,14,NÃO,0.0
8225,8691,SP,6800.0,6800.0,19,NÃO,0.0
8226,8692,RJ,22000.0,22000.0,25,NÃO,0.0
8227,8693,RJ,4500.0,4500.0,48,NÃO,0.0
8228,8694,PR,9800.0,9800.0,120,NÃO,0.0
8229,8695,RJ,15000.0,15000.0,15,NÃO,0.0
8230,8696,SP,6100.0,6100.0,80,NÃO,0.0
8231,8697,RJ,9000.0,9000.0,12,NÃO,0.0
8232,8698,RJ,17500.0,17500.0,75,NÃO,0.0
8233,8699,PR,13000.0,13000.0,90,NÃO,0.0
8234,8700,RJ,5300.0,5300.0,93,NÃO,0.0
8235,8702,RJ,1800.0,1800.0,8,NÃO,0.0
8236,8703,RJ,4800.0,4800.0,9,NÃO,0.0
8237,8704,PR,2200.0,2200.0,18,NÃO,0.0
8238,8705,SP,3900.0,3900.0,22,NÃO,0.0
8239,8706,RJ,11500.0,11500.0,30,NÃO,0.0
8240,8707,RJ,3100.0,3100.0,14,NÃO,0.0
8241,8708,PR,1800.0,1800.0,8,NÃO,0.0
8242,8709,RJ,4800.0,4800.0,9,NÃO,0.0
8243,8710,SP,2200.0,2200.0,18,NÃO,0.0
8244,8711,RJ,3900.0,3900.0,22,NÃO,0.0
8245,8712,RJ,11500.0,11500.0,30,NÃO,0.0
8246,8713,PR,3100.0,3100.0,14,NÃO,0.0
8247,8714,RJ,6800.0,6800.0,19,NÃO,0.0
8248,8715,SP,22000.0,22000.0,25,NÃO,0.0
8249,8716,RJ,4500.0,4500.0,48,NÃO,0.0
8250,8717,RJ,9800.0,9800.0,120,NÃO,0.0
8251,8718,PR,15000.0,15000.0,15,NÃO,0.0
8252,8719,SP,6100.0,6100.0,80,NÃO,0.0
8253,8720,RJ,9000.0,9000.0,12,NÃO,0.0
8254,8721,RJ,17500.0,17500.0,75,NÃO,0.0
8255,8722,PR,13000.0,13000.0,90,NÃO,0.0
8256,8723,SP,5300.0,5300.0,93,NÃO,0.0
8257,8724,RJ,18300.0,18300.0,150,NÃO,0.0
8258,8725,RJ,1800.0,1800.0,8,NÃO,0.0
8259,8726,PR,4800.0,4800.0,9,NÃO,0.0
8260,8727,SP,2200.0,2200.0,18,NÃO,0.0
8261,8728,RJ,3900.0,3900.0,22,NÃO,0.0
8262,8729,RJ,11500.0,11500.0,30,NÃO,0.0
8263,8730,PR,3100.0,3100.0,14,NÃO,0.0
8264,8732,MG,4800.0,4800.0,9,NÃO,0.0
8265,8733,SC,2200.0,2200.0,18,NÃO,0.0
8266,8734,PR,3900.0,3900.0,22,NÃO,0.0
8267,8735,RJ,11500.0,11500.0,30,NÃO,0.0
8268,8736,SP,3100.0,3100.0,14,NÃO,0.0
8269,8737,MG,6800.0,6800.0,19,NÃO,0.0
8270,8738,SC,22000.0,22000.0,25,NÃO,0.0
8271,8739,PR,4500.0,4500.0,48,NÃO,0.0
8272,8740,RJ,9800.0,9800.0,120,NÃO,0.0
8273,8741,SP,15000.0,15000.0,15,NÃO,0.0
8274,8742,MG,6100.0,6100.0,80,NÃO,0.0
8275,8743,SC,9000.0,9000.0,12,NÃO,0.0
8276,8744,PR,17500.0,17500.0,75,NÃO,0.0
8277,8745,RJ,13000.0,13000.0,90,NÃO,0.0
8278,8746,SP,5300.0,5300.0,93,NÃO,0.0
8279,8747,RJ,18300.0,18300.0,150,NÃO,0.0
8280,8749,MG,4800.0,4800.0,9,NÃO,0.0
8281,8750,SC,2200.0,2200.0,18,NÃO,0.0
8282,8751,PR,3900.0,3900.0,22,NÃO,0.0
8283,8752,RJ,11500.0,11500.0,30,NÃO,0.0
8284,8753,SP,3100.0,3100.0,14,NÃO,0.0
8285,8754,MG,6800.0,6800.0,19,NÃO,0.0
8286,8755,SC,22000.0,22000.0,25,NÃO,0.0
8287,8756,PR,4500.0,4500.0,48,NÃO,0.0
8288,8757,RJ,9800.0,9800.0,120,NÃO,0.0
8289,8758,SP,15000.0,15000.0,15,NÃO,0.0
8290,8759,MG,6100.0,6100.0,80,NÃO,0.0
8291,8760,SC,9000.0,9000.0,12,NÃO,0.0
8292,8761,PR,17500.0,17500.0,75,NÃO,0.0
8293,8762,RJ,13000.0,13000.0,90,NÃO,0.0
8294,8763,SP,5300.0,5300.0,93,NÃO,0.0
8295,8764,RJ,18300.0,18300.0,150,NÃO,0.0
8296,8766,MG,4800.0,4800.0,9,NÃO,0.0
8297,8767,SC,2200.0,2200.0,18,NÃO,0.0
8298,8768,PR,3900.0,3900.0,22,NÃO,0.0
8299,8769,RJ,11500.0,11500.0,30,NÃO,0.0
8300,8770,SP,3100.0,3100.0,14,NÃO,0.0
8301,8771,MG,6800.0,6800.0,19,NÃO,0.0
8302,8772,SC,22000.0,22000.0,25,NÃO,0.0
8303,8773,PR,4500.0,4500.0,48,NÃO,0.0
8304,8774,RJ,9800.0,9800.0,120,NÃO,0.0
8305,8775,SP,15000.0,15000.0,15,NÃO,0.0
8306,8776,MG,6100.0,6100.0,80,NÃO,0.0
8307,8777,SC,9000.0,9000.0,12,NÃO,0.0
8308,8778,PR,17500.0,17500.0,75,NÃO,0.0
8309,8779,RJ,13000.0,13000.0,90,NÃO,0.0
8310,8780,SP,5300.0,5300.0,93,NÃO,0.0
8311,8781,RJ,18300.0,18300.0,150,NÃO,0.0
8312,8783,MG,4800.0,4800.0,9,NÃO,0.0
8313,8784,SC,2200.0,2200.0,18,NÃO,0.0
8314,8785,PR,3900.0,3900.0,22,NÃO,0.0
8315,8786,RJ,11500.0,11500.0,30,NÃO,0.0
8316,8787,SP,3100.0,3100.0,14,NÃO,0.0
8317,8788,MG,6800.0,6800.0,19,NÃO,0.0
8318,8789,SC,22000.0,22000.0,25,NÃO,0.0
8319,8790,PR,4500.0,4500.0,48,NÃO,0.0
8320,8791,RJ,9800.0,9800.0,120,NÃO,0.0
8321,8792,SP,15000.0,15000.0,15,NÃO,0.0
8322,8793,MG,6100.0,6100.0,80,NÃO,0.0
8323,8794,SC,9000.0,9000.0,12,NÃO,0.0
8324,8795,PR,17500.0,17500.0,75,NÃO,0.0
8325,8796,RJ,13000.0,13000.0,90,NÃO,0.0
8326,8797,SP,5300.0,5300.0,93,NÃO,0.0
8327,8798,RJ,18300.0,18300.0,150,NÃO,0.0
8328,8800,MG,4800.0,4800.0,9,NÃO,0.0
8329,8801,SC,2200.0,2200.0,18,NÃO,0.0
8330,8802,PR,3900.0,3900.0,22,NÃO,0.0
8331,8803,RJ,11500.0,11500.0,30,NÃO,0.0
8332,8804,SP,3100.0,3100.0,14,NÃO,0.0
8333,8805,MG,6800.0,6800.0,19,NÃO,0.0
8334,8806,SC,22000.0,22000.0,25,NÃO,0.0
8335,8807,PR,4500.0,4500.0,48,NÃO,0.0
8336,8808,RJ,9800.0,9800.0,120,NÃO,0.0
8337,8809,SP,15000.0,15000.0,15,NÃO,0.0
8338,8810,MG,6100.0,6100.0,80,NÃO,0.0
8339,8811,SC,9000.0,9000.0,12,NÃO,0.0
8340,8812,PR,17500.0,17500.0,75,NÃO,0.0
8341,8813,RJ,13000.0,13000.0,90,NÃO,0.0
8342,8814,SP,5300.0,5300.0,93,NÃO,0.0
8343,8815,RJ,18300.0,18300.0,150,NÃO,0.0
8344,8817,MG,4800.0,4800.0,9,NÃO,0.0
8345,8818,SC,2200.0,2200.0,18,NÃO,0.0
8346,8819,PR,3900.0,3900.0,22,NÃO,0.0
8347,8820,RJ,11500.0,11500.0,30,NÃO,0.0
8348,8821,SP,3100.0,3100.0,14,NÃO,0.0
8349,8822,MG,6800.0,6800.0,19,NÃO,0.0
8350,8823,SC,22000.0,22000.0,25,NÃO,0.0
8351,8824,PR,4500.0,4500.0,48,NÃO,0.0
8352,8825,RJ,9800.0,9800.0,120,NÃO,0.0
8353,8826,SP,15000.0,15000.0,15,NÃO,0.0
8354,8827,MG,6100.0,6100.0,80,NÃO,0.0
8355,8828,SC,9000.0,9000.0,12,NÃO,0.0
8356,8829,PR,17500.0,17500.0,75,NÃO,0.0
8357,8830,RJ,13000.0,13000.0,90,NÃO,0.0
8358,8831,SP,5300.0,5300.0,93,NÃO,0.0
8359,8832,RJ,18300.0,18300.0,150,NÃO,0.0
8360,8834,MG,4800.0,4800.0,9,NÃO,0.0
8361,8835,SC,2200.0,2200.0,18,NÃO,0.0
8362,8836,PR,3900.0,3900.0,22,NÃO,0.0
8363,8837,RJ,11500.0,11500.0,30,NÃO,0.0
8364,8838,SP,3100.0,3100.0,14,NÃO,0.0
8365,8839,MG,6800.0,6800.0,19,NÃO,0.0
8366,8840,SC,22000.0,22000.0,25,NÃO,0.0
8367,8841,PR,4500.0,4500.0,48,NÃO,0.0
8368,8842,RJ,9800.0,9800.0,120,NÃO,0.0
8369,8843,SP,15000.0,15000.0,15,NÃO,0.0
8370,8844,MG,6100.0,6100.0,80,NÃO,0.0
8371,8845,SC,9000.0,9000.0,12,NÃO,0.0
8372,8846,PR,17500.0,17500.0,75,NÃO,0.0
8373,8847,RJ,13000.0,13000.0,90,NÃO,0.0
8374,8848,SP,5300.0,5300.0,93,NÃO,0.0
8375,8849,RJ,18300.0,18300.0,150,NÃO,0.0
8376,8851,MG,4800.0,4800.0,9,NÃO,0.0
8377,8852,SC,2200.0,2200.0,18,NÃO,0.0
8378,8853,PR,3900.0,3900.0,22,NÃO,0.0
8379,8854,RJ,11500.0,11500.0,30,NÃO,0.0
8380,8855,SP,3100.0,3100.0,14,NÃO,0.0
8381,8856,MG,6800.0,6800.0,19,NÃO,0.0
8382,8857,SC,22000.0,22000.0,25,NÃO,0.0
8383,8858,PR,4500.0,4500.0,48,NÃO,0.0
8384,8859,RJ,9800.0,9800.0,120,NÃO,0.0
8385,8860,SP,15000.0,15000.0,15,NÃO,0.0
8386,8861,MG,6100.0,6100.0,80,NÃO,0.0
8387,8862,SC,9000.0,9000.0,12,NÃO,0.0
8388,8863,PR,17500.0,17500.0,75,NÃO,0.0
8389,8864,RJ,13000.0,13000.0,90,NÃO,0.0
8390,8865,SP,5300.0,5300.0,93,NÃO,0.0
8391,8866,RJ,18300.0,18300.0,150,NÃO,0.0
8392,8868,MG,4800.0,4800.0,9,NÃO,0.0
8393,8869,SC,2200.0,2200.0,18,NÃO,0.0
8394,8870,PR,3900.0,3900.0,22,NÃO,0.0
8395,8871,RJ,11500.0,11500.0,30,NÃO,0.0
8396,8872,SP,3100.0,3100.0,14,NÃO,0.0
8397,8873,MG,6800.0,6800.0,19,NÃO,0.0
8398,8874,SC,22000.0,22000.0,25,NÃO,0.0
8399,8875,PR,4500.0,4500.0,48,NÃO,0.0
8400,8876,RJ,9800.0,9800.0,120,NÃO,0.0
8401,8877,SP,15000.0,15000.0,15,NÃO,0.0
8402,8878,MG,6100.0,6100.0,80,NÃO,0.0
8403,8879,SC,9000.0,9000.0,12,NÃO,0.0
8404,8880,PR,17500.0,17500.0,75,NÃO,0.0
8405,8881,RJ,13000.0,13000.0,90,NÃO,0.0
8406,8882,SP,5300.0,5300.0,93,NÃO,0.0
8407,8883,RJ,18300.0,18300.0,150,NÃO,0.0
8408,8885,MG,4800.0,4800.0,9,NÃO,0.0
8409,8886,SC,2200.0,2200.0,18,NÃO,0.0
8410,8887,PR,3900.0,3900.0,22,NÃO,0.0
8411,8888,RJ,11500.0,11500.0,30,NÃO,0.0
8412,8889,SP,3100.0,3100.0,14,NÃO,0.0
8413,8890,MG,6800.0,6800.0,19,NÃO,0.0
8414,8891,SC,1800.0,1800.0,8,NÃO,0.0
8415,8892,PR,4800.0,4800.0,9,NÃO,0.0
8416,8893,RJ,2200.0,2200.0,18,NÃO,0.0
8417,8894,SP,3900.0,3900.0,22,NÃO,0.0
8418,8895,MG,11500.0,11500.0,30,NÃO,0.0
8419,8896,SC,3100.0,3100.0,14,NÃO,0.0
8420,8897,PR,6800.0,6800.0,19,NÃO,0.0
8421,8898,RJ,22000.0,22000.0,25,NÃO,0.0
8422,8899,SP,4500.0,4500.0,48,NÃO,0.0
8423,8900,RJ,9800.0,9800.0,120,NÃO,0.0
8424,8902,MG,6100.0,6100.0,80,NÃO,0.0
8425,8903,SC,9000.0,9000.0,12,NÃO,0.0
8426,8904,PR,17500.0,17500.0,75,NÃO,0.0
8427,8905,RJ,13000.0,13000.0,90,NÃO,0.0
8428,8906,SP,5300.0,5300.0,93,NÃO,0.0
8429,8907,MG,18300.0,18300.0,150,NÃO,0.0
8430,8908,SC,1800.0,1800.0,8,NÃO,0.0
8431,8909,PR,4800.0,4800.0,9,NÃO,0.0
8432,8910,RJ,2200.0,2200.0,18,NÃO,0.0
8433,8911,SP,3900.0,3900.0,22,NÃO,0.0
8434,8912,MG,11500.0,11500.0,30,NÃO,0.0
8435,8913,SC,3100.0,3100.0,14,NÃO,0.0
8436,8914,PR,6800.0,6800.0,19,NÃO,0.0
8437,8915,RJ,1800.0,1800.0,8,NÃO,0.0
8438,8916,SP,4800.0,4800.0,9,NÃO,0.0
8439,8917,RJ,2200.0,2200.0,18,NÃO,0.0
8440,8919,MG,11500.0,11500.0,30,NÃO,0.0
8441,8920,SC,3100.0,3100.0,14,NÃO,0.0
8442,8921,PR,6800.0,6800.0,19,NÃO,0.0
8443,8922,RJ,22000.0,22000.0,25,NÃO,0.0
8444,8923,SP,4500.0,4500.0,48,NÃO,0.0
8445,8924,MG,9800.0,9800.0,120,NÃO,0.0
8446,8925,SC,15000.0,15000.0,15,NÃO,0.0
8447,8926,PR,6100.0,6100.0,80,NÃO,0.0
8448,8927,RJ,9000.0,9000.0,12,NÃO,0.0
8449,8928,SP,17500.0,17500.0,75,NÃO,0.0
8450,8929,MG,13000.0,13000.0,90,NÃO,0.0
8451,8930,SC,5300.0,5300.0,93,NÃO,0.0
8452,8931,PR,18300.0,18300.0,150,NÃO,0.0
8453,8932,RJ,1800.0,1800.0,8,NÃO,0.0
8454,8933,SP,4800.0,4800.0,9,NÃO,0.0
8455,8934,RJ,2200.0,2200.0,18,NÃO,0.0
8456,8936,MG,11500.0,11500.0,30,NÃO,0.0
8457,8937,SC,3100.0,3100.0,14,NÃO,0.0
8458,8938,PR,6800.0,6800.0,19,NÃO,0.0
8459,8939,RJ,1800.0,1800.0,8,NÃO,0.0
8460,8940,SP,4800.0,4800.0,9,NÃO,0.0
8461,8941,MG,2200.0,2200.0,18,NÃO,0.0
8462,8942,SC,3900.0,3900.0,22,NÃO,0.0
8463,8943,PR,11500.0,11500.0,30,NÃO,0.0
8464,8944,RJ,3100.0,3100.0,14,NÃO,0.0
8465,8945,SP,6800.0,6800.0,19,NÃO,0.0
8466,8946,MG,22000.0,22000.0,25,NÃO,0.0
8467,8947,SC,4500.0,4500.0,48,NÃO,0.0
8468,8948,PR,9800.0,9800.0,120,NÃO,0.0
8469,8949,RJ,15000.0,15000.0,15,NÃO,0.0
8470,8950,SP,6100.0,6100.0,80,NÃO,0.0
8471,8951,RJ,9000.0,9000.0,12,NÃO,0.0
8472,8953,MG,13000.0,13000.0,90,NÃO,0.0
8473,8954,SC,5300.0,5300.0,93,NÃO,0.0
8474,8955,PR,18300.0,18300.0,150,NÃO,0.0
8475,8956,RJ,1800.0,1800.0,8,NÃO,0.0
8476,8957,SP,4800.0,4800.0,9,NÃO,0.0
8477,8958,MG,2200.0,2200.0,18,NÃO,0.0
8478,8959,SC,3900.0,3900.0,22,NÃO,0.0
8479,8960,PR,11500.0,11500.0,30,NÃO,0.0
8480,8961,RJ,3100.0,3100.0,14,NÃO,0.0
8481,8962,SP,6800.0,6800.0,19,NÃO,0.0
8482,8963,MG,1800.0,1800.0,8,NÃO,0.0
8483,8964,SC,4800.0,4800.0,9,NÃO,0.0
8484,8965,PR,2200.0,2200.0,18,NÃO,0.0
8485,8966,RJ,3900.0,3900.0,22,NÃO,0.0
8486,8967,SP,11500.0,11500.0,30,NÃO,0.0
8487,8968,RJ,3100.0,3100.0,14,NÃO,0.0
8488,8970,MG,22000.0,22000.0,25,NÃO,0.0
8489,8971,SC,4500.0,4500.0,48,NÃO,0.0
8490,8972,PR,9800.0,9800.0,120,NÃO,0.0
8491,8973,RJ,15000.0,15000.0,15,NÃO,0.0
8492,8974,SP,6100.0,6100.0,80,NÃO,0.0
8493,8975,MG,9000.0,9000.0,12,NÃO,0.0
8494,8976,SC,17500.0,17500.0,75,NÃO,0.0
8495,8977,PR,13000.0,13000.0,90,NÃO,0.0
8496,8978,RJ,5300.0,5300.0,93,NÃO,0.0
8497,8979,SP,18300.0,18300.0,150,NÃO,0.0
8498,8980,MG,1800.0,1800.0,8,NÃO,0.0
8499,8981,SC,4800.0,4800.0,9,NÃO,0.0
8500,8982,PR,2200.0,2200.0,18,NÃO,0.0
8501,8983,RJ,3900.0,3900.0,22,NÃO,0.0
8502,8984,SP,11500.0,11500.0,30,NÃO,0.0
8503,8985,RJ,3100.0,3100.0,14,NÃO,0.0
8504,8986,RJ,6800.0,6800.0,19,NÃO,0.0
8505,8987,SP,15000.0,15000.0,15,NÃO,0.0
8506,8988,MG,6100.0,6100.0,80,NÃO,0.0
8507,8989,SC,9000.0,9000.0,12,NÃO,0.0
8508,8990,PR,17500.0,17500.0,75,NÃO,0.0
8509,8991,RJ,13000.0,13000.0,90,NÃO,0.0
8510,8992,SP,5300.0,5300.0,93,NÃO,0.0
8511,8993,MG,18300.0,18300.0,150,NÃO,0.0
8512,8994,SC,1800.0,1800.0,8,NÃO,0.0
8513,8995,PR,4800.0,4800.0,9,NÃO,0.0
8514,8996,RJ,2200.0,2200.0,18,NÃO,0.0
8515,8997,SP,3900.0,3900.0,22,NÃO,0.0
8516,8998,MG,11500.0,11500.0,30,NÃO,0.0
8517,8999,SC,3100.0,3100.0,14,NÃO,0.0
8518,9000,PR,6800.0,6800.0,19,NÃO,0.0
8519,9002,SP,4800.0,4800.0,9,NÃO,0.0
8520,9003,RJ,2200.0,2200.0,18,NÃO,0.0
8521,9004,SP,3900.0,3900.0,22,NÃO,0.0
8522,9005,MG,11500.0,11500.0,30,NÃO,0.0
8523,9006,SC,3100.0,3100.0,14,NÃO,0.0
8524,9007,PR,6800.0,6800.0,19,NÃO,0.0
8525,9008,RJ,22000.0,22000.0,25,NÃO,0.0
8526,9009,SP,4500.0,4500.0,48,NÃO,0.0
8527,9010,MG,9800.0,9800.0,120,NÃO,0.0
8528,9011,SC,15000.0,15000.0,15,NÃO,0.0
8529,9012,PR,6100.0,6100.0,80,NÃO,0.0
8530,9013,RJ,9000.0,9000.0,12,NÃO,0.0
8531,9014,SP,17500.0,17500.0,75,NÃO,0.0
8532,9015,MG,13000.0,13000.0,90,NÃO,0.0
8533,9016,SC,5300.0,5300.0,93,NÃO,0.0
8534,9017,PR,18300.0,18300.0,150,NÃO,0.0
8535,9019,SP,15000.0,15000.0,15,NÃO,0.0
8536,9020,RJ,6100.0,6100.0,80,NÃO,0.0
8537,9021,SP,9000.0,9000.0,12,NÃO,0.0
8538,9022,MG,17500.0,17500.0,75,NÃO,0.0
8539,9023,SC,13000.0,13000.0,90,NÃO,0.0
8540,9024,PR,5300.0,5300.0,93,NÃO,0.0
8541,9025,RJ,18300.0,18300.0,150,NÃO,0.0
8542,9026,SP,1800.0,1800.0,8,NÃO,0.0
8543,9027,MG,4800.0,4800.0,9,NÃO,0.0
8544,9028,SC,2200.0,2200.0,18,NÃO,0.0
8545,9029,PR,3900.0,3900.0,22,NÃO,0.0
8546,9030,RJ,11500.0,11500.0,30,NÃO,0.0
8547,9031,SP,3100.0,3100.0,14,NÃO,0.0
8548,9032,MG,6800.0,6800.0,19,NÃO,0.0
8549,9033,SC,1800.0,1800.0,8,NÃO,0.0
8550,9034,PR,4800.0,4800.0,9,NÃO,0.0
8551,9036,SP,3900.0,3900.0,22,NÃO,0.0
8552,9037,RJ,11500.0,11500.0,30,NÃO,0.0
8553,9038,SP,3100.0,3100.0,14,NÃO,0.0
8554,9039,MG,6800.0,6800.0,19,NÃO,0.0
8555,9040,SC,22000.0,22000.0,25,NÃO,0.0
8556,9041,PR,4500.0,4500.0,48,NÃO,0.0
8557,9042,RJ,9800.0,9800.0,120,NÃO,0.0
8558,9043,SP,15000.0,15000.0,15,NÃO,0.0
8559,9044,MG,6100.0,6100.0,80,NÃO,0.0
8560,9045,SC,9000.0,9000.0,12,NÃO,0.0
8561,9046,PR,17500.0,17500.0,75,NÃO,0.0
8562,9047,RJ,13000.0,13000.0,90,NÃO,0.0
8563,9048,SP,5300.0,5300.0,93,NÃO,0.0
8564,9049,MG,18300.0,18300.0,150,NÃO,0.0
8565,9050,SC,1800.0,1800.0,8,NÃO,0.0
8566,9051,PR,15000.0,15000.0,15,NÃO,0.0
8567,9053,SP,9000.0,9000.0,12,NÃO,0.0
8568,9054,RJ,17500.0,17500.0,75,NÃO,0.0
8569,9055,SP,13000.0,13000.0,90,NÃO,0.0
8570,9056,MG,5300.0,5300.0,93,NÃO,0.0
8571,9057,SC,18300.0,18300.0,150,NÃO,0.0
8572,9058,PR,1800.0,1800.0,8,NÃO,0.0
8573,9059,RJ,4800.0,4800.0,9,NÃO,0.0
8574,9060,SP,2200.0,2200.0,18,NÃO,0.0
8575,9061,MG,3900.0,3900.0,22,NÃO,0.0
8576,9062,SC,11500.0,11500.0,30,NÃO,0.0
8577,9063,PR,3100.0,3100.0,14,NÃO,0.0
8578,9064,RJ,6800.0,6800.0,19,NÃO,0.0
8579,9065,SP,1800.0,1800.0,8,NÃO,0.0
8580,9066,MG,4800.0,4800.0,9,NÃO,0.0
8581,9067,SC,2200.0,2200.0,18,NÃO,0.0
8582,9068,PR,3900.0,3900.0,22,NÃO,0.0
8583,9069,RJ,11500.0,11500.0,30,NÃO,0.0
8584,9070,SP,3100.0,3100.0,14,NÃO,0.0
8585,9071,RJ,6800.0,6800.0,19,NÃO,0.0
8586,9072,SP,22000.0,22000.0,25,NÃO,0.0
8587,9073,MG,4500.0,4500.0,48,NÃO,0.0
8588,9074,SC,9800.0,9800.0,120,NÃO,0.0
8589,9075,PR,15000.0,15000.0,15,NÃO,0.0
8590,9076,RJ,6100.0,6100.0,80,NÃO,0.0
8591,9077,SP,9000.0,9000.0,12,NÃO,0.0
8592,9079,SC,13000.0,13000.0,90,NÃO,0.0
8593,9080,PR,5300.0,5300.0,93,NÃO,0.0
8594,9081,RJ,18300.0,18300.0,150,NÃO,0.0
8595,9082,SP,1800.0,1800.0,8,NÃO,0.0
8596,9083,MG,1800.0,1800.0,8,NÃO,0.0
8597,9084,SC,4800.0,4800.0,9,NÃO,0.0
8598,9085,PR,2200.0,2200.0,18,NÃO,0.0
8599,9086,RJ,3900.0,3900.0,22,NÃO,0.0
8600,9087,SP,11500.0,11500.0,30,NÃO,0.0
8601,9088,RJ,3100.0,3100.0,14,NÃO,0.0
8602,9089,SP,6800.0,6800.0,19,NÃO,0.0
8603,9090,MG,22000.0,22000.0,25,NÃO,0.0
8604,9091,SC,4500.0,4500.0,48,NÃO,0.0
8605,9092,PR,9800.0,9800.0,120,NÃO,0.0
8606,9093,RJ,15000.0,15000.0,15,NÃO,0.0
8607,9094,SP,6100.0,6100.0,80,NÃO,0.0
8608,9096,SC,17500.0,17500.0,75,NÃO,0.0
8609,9097,PR,13000.0,13000.0,90,NÃO,0.0
8610,9098,RJ,5300.0,5300.0,93,NÃO,0.0
8611,9099,SP,18300.0,18300.0,150,NÃO,0.0
8612,9100,MG,1800.0,1800.0,8,NÃO,0.0
8613,9101,SC,4800.0,4800.0,9,NÃO,0.0
8614,9102,PR,2200.0,2200.0,18,NÃO,0.0
8615,9103,RJ,3900.0,3900.0,22,NÃO,0.0
8616,9104,SP,11500.0,11500.0,30,NÃO,0.0
8617,9105,RJ,3100.0,3100.0,14,NÃO,0.0
8618,9106,SP,1800.0,1800.0,8,NÃO,0.0
8619,9107,MG,4800.0,4800.0,9,NÃO,0.0
8620,9108,SC,2200.0,2200.0,18,NÃO,0.0
8621,9109,PR,3900.0,3900.0,22,NÃO,0.0
8622,9110,RJ,11500.0,11500.0,30,NÃO,0.0
8623,9111,SP,3100.0,3100.0,14,NÃO,0.0
8624,9113,SC,22000.0,22000.0,25,NÃO,0.0
8625,9114,PR,4500.0,4500.0,48,NÃO,0.0
8626,9115,RJ,9800.0,9800.0,120,NÃO,0.0
8627,9116,SP,15000.0,15000.0,15,NÃO,0.0
8628,9117,MG,6100.0,6100.0,80,NÃO,0.0
8629,9118,SC,9000.0,9000.0,12,NÃO,0.0
8630,9119,PR,17500.0,17500.0,75,NÃO,0.0
8631,9120,RJ,13000.0,13000.0,90,NÃO,0.0
8632,9121,SP,5300.0,5300.0,93,NÃO,0.0
8633,9122,RJ,18300.0,18300.0,150,NÃO,0.0
8634,9123,SP,1800.0,1800.0,8,NÃO,0.0
