,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,VLR_RECOM
7932,432,SP,15000.0,5300.0,15,NÃO,-9700.0
7933,437,SP,5300.0,5300.0,93,NÃO,0.0
7934,444,SP,3100.0,5300.0,14,SIM,2200.0
7935,449,SP,11500.0,5300.0,30,NÃO,-6200.0
7936,454,SP,9800.0,5300.0,120,NÃO,-4500.0
7937,461,SP,18300.0,5300.0,150,NÃO,-13000.0
7938,466,SP,11500.0,5300.0,30,NÃO,-6200.0
7939,471,SP,3900.0,5300.0,22,SIM,1400.0
7940,478,SP,15000.0,5300.0,15,NÃO,-9700.0
7941,483,SP,5300.0,5300.0,93,NÃO,0.0
7942,488,SP,3900.0,5300.0,22,SIM,1400.0
7943,493,SP,2200.0,5300.0,18,SIM,3100.0
7944,495,SP,11500.0,5300.0,30,NÃO,-6200.0
7945,500,SP,9800.0,5300.0,120,NÃO,-4500.0
7946,505,SP,13000.0,5300.0,90,NÃO,-7700.0
7947,510,SP,2200.0,5300.0,18,SIM,3100.0
7948,515,SP,4800.0,5300.0,9,NÃO,500.0
7949,520,SP,6800.0,5300.0,19,NÃO,-1500.0
7950,525,SP,6100.0,5300.0,80,NÃO,-800.0
7951,530,SP,18300.0,5300.0,150,NÃO,-13000.0
7952,535,SP,11500.0,5300.0,30,NÃO,-6200.0
7953,540,SP,3900.0,5300.0,22,SIM,1400.0
7954,543,SP,6800.0,5300.0,19,NÃO,-1500.0
7955,548,SP,6100.0,5300.0,80,NÃO,-800.0
7956,557,SP,3900.0,5300.0,22,SIM,1400.0
7957,562,SP,2200.0,5300.0,18,SIM,3100.0
7958,567,SP,22000.0,5300.0,25,NÃO,-16700.0
7959,571,SP,6100.0,5300.0,80,NÃO,-800.0
7960,575,SP,5300.0,5300.0,93,NÃO,0.0
7961,579,SP,2200.0,5300.0,18,SIM,3100.0
7962,588,SP,3100.0,5300.0,14,SIM,2200.0
7963,593,SP,15000.0,5300.0,15,NÃO,-9700.0
7964,598,SP,5300.0,5300.0,93,NÃO,0.0
7965,605,SP,3100.0,5300.0,14,SIM,2200.0
7966,610,SP,15000.0,5300.0,15,NÃO,-9700.0
7967,615,SP,5300.0,5300.0,93,NÃO,0.0
7968,622,SP,3100.0,5300.0,14,SIM,2200.0
7969,627,SP,15000.0,5300.0,15,NÃO,-9700.0
7970,632,SP,5300.0,5300.0,93,NÃO,0.0
7971,639,SP,3100.0,5300.0,14,SIM,2200.0
7972,644,SP,15000.0,5300.0,15,NÃO,-9700.0
7973,649,SP,5300.0,5300.0,93,NÃO,0.0
7974,656,SP,3100.0,5300.0,14,SIM,2200.0
7975,661,SP,15000.0,5300.0,15,NÃO,-9700.0
7976,666,SP,5300.0,5300.0,93,NÃO,0.0
7977,673,SP,3100.0,5300.0,14,SIM,2200.0
7978,678,SP,15000.0,5300.0,15,NÃO,-9700.0
7979,683,SP,5300.0,5300.0,93,NÃO,0.0
7980,690,SP,3100.0,5300.0,14,SIM,2200.0
7981,695,SP,15000.0,5300.0,15,NÃO,-9700.0
7982,700,SP,5300.0,5300.0,93,NÃO,0.0
7983,707,SP,3100.0,5300.0,14,SIM,2200.0
7984,712,SP,15000.0,5300.0,15,NÃO,-9700.0
7985,717,SP,5300.0,5300.0,93,NÃO,0.0
7986,724,SP,3100.0,5300.0,14,SIM,2200.0
7987,729,SP,15000.0,5300.0,15,NÃO,-9700.0
7988,734,SP,5300.0,5300.0,93,NÃO,0.0
7989,741,SP,3100.0,5300.0,14,SIM,2200.0
7990,746,SP,3900.0,5300.0,22,SIM,1400.0
7991,751,SP,4500.0,5300.0,48,SIM,800.0
7992,758,SP,5300.0,5300.0,93,NÃO,0.0
7993,763,SP,3900.0,5300.0,22,SIM,1400.0
7994,768,SP,4800.0,5300.0,9,NÃO,500.0
7995,775,SP,4500.0,5300.0,48,SIM,800.0
7996,780,SP,17500.0,5300.0,75,NÃO,-12200.0
7997,785,SP,4800.0,5300.0,9,NÃO,500.0
7998,792,SP,4800.0,5300.0,9,NÃO,500.0
7999,797,SP,6800.0,5300.0,19,NÃO,-1500.0
8000,802,SP,6100.0,5300.0,80,NÃO,-800.0
8001,809,SP,4800.0,5300.0,9,NÃO,500.0
8002,814,SP,6800.0,5300.0,19,NÃO,-1500.0
8003,819,SP,11500.0,5300.0,30,NÃO,-6200.0
8004,826,SP,6100.0,5300.0,80,NÃO,-800.0
8005,831,SP,18300.0,5300.0,150,NÃO,-13000.0
8006,836,SP,11500.0,5300.0,30,NÃO,-6200.0
8007,839,SP,15000.0,5300.0,15,NÃO,-9700.0
8008,844,SP,5300.0,5300.0,93,NÃO,0.0
8009,849,SP,3900.0,5300.0,22,SIM,1400.0
8010,854,SP,4800.0,5300.0,9,NÃO,500.0
8011,856,SP,3900.0,5300.0,22,SIM,1400.0
8012,861,SP,4500.0,5300.0,48,SIM,800.0
8013,866,SP,17500.0,5300.0,75,NÃO,-12200.0
8014,871,SP,15000.0,5300.0,15,NÃO,-9700.0
8015,873,SP,9000.0,5300.0,12,NÃO,-3700.0
8016,878,SP,1800.0,5300.0,8,NÃO,3500.0
8017,883,SP,3100.0,5300.0,14,SIM,2200.0
8018,888,SP,3900.0,5300.0,22,SIM,1400.0
8019,890,SP,3100.0,5300.0,14,SIM,2200.0
8020,895,SP,15000.0,5300.0,15,NÃO,-9700.0
8021,900,SP,5300.0,5300.0,93,NÃO,0.0
8022,905,SP,9000.0,5300.0,12,NÃO,-3700.0
8023,907,SP,13000.0,5300.0,90,NÃO,-7700.0
8024,912,SP,2200.0,5300.0,18,SIM,3100.0
8025,917,SP,1800.0,5300.0,8,NÃO,3500.0
8026,922,SP,3100.0,5300.0,14,SIM,2200.0
8027,924,SP,22000.0,5300.0,25,NÃO,-16700.0
8028,929,SP,9000.0,5300.0,12,NÃO,-3700.0
8029,934,SP,1800.0,5300.0,8,NÃO,3500.0
8030,939,SP,11500.0,5300.0,30,NÃO,-6200.0
8031,941,SP,6800.0,5300.0,19,NÃO,-1500.0
8032,946,SP,6100.0,5300.0,80,NÃO,-800.0
8033,951,SP,18300.0,5300.0,150,NÃO,-13000.0
8034,956,SP,11500.0,5300.0,30,NÃO,-6200.0
8035,958,SP,1800.0,5300.0,8,NÃO,3500.0
8036,963,SP,3100.0,5300.0,14,SIM,2200.0
8037,968,SP,15000.0,5300.0,15,NÃO,-9700.0
8038,973,SP,5300.0,5300.0,93,NÃO,0.0
8039,975,SP,1800.0,5300.0,8,NÃO,3500.0
8040,980,SP,3100.0,5300.0,14,SIM,2200.0
8041,985,SP,11500.0,5300.0,30,NÃO,-6200.0
8042,990,SP,9800.0,5300.0,120,NÃO,-4500.0
8043,992,SP,6100.0,5300.0,80,NÃO,-800.0
8044,997,SP,18300.0,5300.0,150,NÃO,-13000.0
8045,1002,SP,11500.0,5300.0,30,NÃO,-6200.0
8046,1009,SP,3100.0,5300.0,14,SIM,2200.0
8047,1014,SP,15000.0,5300.0,15,NÃO,-9700.0
8048,1019,SP,5300.0,5300.0,93,NÃO,0.0
8049,1026,SP,3100.0,5300.0,14,SIM,2200.0
8050,1031,SP,11500.0,5300.0,30,NÃO,-6200.0
8051,1036,SP,9800.0,5300.0,120,NÃO,-4500.0
8052,1043,SP,18300.0,5300.0,150,NÃO,-13000.0
8053,1048,SP,11500.0,5300.0,30,NÃO,-6200.0
8054,1053,SP,3900.0,5300.0,22,SIM,1400.0
8055,1060,SP,15000.0,5300.0,15,NÃO,-9700.0
8056,1065,SP,5300.0,5300.0,93,NÃO,0.0
8057,1070,SP,3900.0,5300.0,22,SIM,1400.0
8058,1075,SP,2200.0,5300.0,18,SIM,3100.0
8059,1077,SP,11500.0,5300.0,30,NÃO,-6200.0
8060,1082,SP,9800.0,5300.0,120,NÃO,-4500.0
8061,1087,SP,13000.0,5300.0,90,NÃO,-7700.0
8062,1092,SP,2200.0,5300.0,18,SIM,3100.0
8063,1097,SP,4800.0,5300.0,9,NÃO,500.0
8064,1102,SP,6800.0,5300.0,19,NÃO,-1500.0
8065,1107,SP,6100.0,5300.0,80,NÃO,-800.0
8066,1112,SP,18300.0,5300.0,150,NÃO,-13000.0
8067,1117,SP,11500.0,5300.0,30,NÃO,-6200.0
8068,1122,SP,3900.0,5300.0,22,SIM,1400.0
8069,1125,SP,6800.0,5300.0,19,NÃO,-1500.0
8070,1130,SP,6100.0,5300.0,80,NÃO,-800.0
8071,1139,SP,3900.0,5300.0,22,SIM,1400.0
8072,1144,SP,2200.0,5300.0,18,SIM,3100.0
8073,1149,SP,22000.0,5300.0,25,NÃO,-16700.0
8074,1153,SP,6100.0,5300.0,80,NÃO,-800.0
8075,1157,SP,5300.0,5300.0,93,NÃO,0.0
8076,1161,SP,2200.0,5300.0,18,SIM,3100.0
8077,1170,SP,3100.0,5300.0,14,SIM,2200.0
8078,1175,SP,15000.0,5300.0,15,NÃO,-9700.0
8079,1180,SP,5300.0,5300.0,93,NÃO,0.0
8080,1187,SP,3100.0,5300.0,14,SIM,2200.0
8081,1192,SP,15000.0,5300.0,15,NÃO,-9700.0
8082,1197,SP,5300.0,5300.0,93,NÃO,0.0
8083,1204,SP,3100.0,5300.0,14,SIM,2200.0
8084,1209,SP,15000.0,5300.0,15,NÃO,-9700.0
8085,1214,SP,5300.0,5300.0,93,NÃO,0.0
8086,1221,SP,3100.0,5300.0,14,SIM,2200.0
8087,1226,SP,15000.0,5300.0,15,NÃO,-9700.0
8088,1231,SP,5300.0,5300.0,93,NÃO,0.0
8089,1238,SP,3100.0,5300.0,14,SIM,2200.0
8090,1243,SP,15000.0,5300.0,15,NÃO,-9700.0
8091,1248,SP,5300.0,5300.0,93,NÃO,0.0
8092,1255,SP,3100.0,5300.0,14,SIM,2200.0
8093,1260,SP,15000.0,5300.0,15,NÃO,-9700.0
8094,1265,SP,5300.0,5300.0,93,NÃO,0.0
8095,1272,SP,3100.0,5300.0,14,SIM,2200.0
8096,1277,SP,15000.0,5300.0,15,NÃO,-9700.0
8097,1282,SP,5300.0,5300.0,93,NÃO,0.0
8098,1289,SP,3100.0,5300.0,14,SIM,2200.0
8099,1294,SP,15000.0,5300.0,15,NÃO,-9700.0
8100,1299,SP,5300.0,5300.0,93,NÃO,0.0
8101,1306,SP,3100.0,5300.0,14,SIM,2200.0
8102,1311,SP,15000.0,5300.0,15,NÃO,-9700.0
8103,1316,SP,5300.0,5300.0,93,NÃO,0.0
8104,1323,SP,3100.0,5300.0,14,SIM,2200.0
8105,1328,SP,3900.0,5300.0,22,SIM,1400.0
8106,1333,SP,4500.0,5300.0,48,SIM,800.0
8107,1340,SP,5300.0,5300.0,93,NÃO,0.0
8108,1345,SP,3900.0,5300.0,22,SIM,1400.0
8109,1350,SP,4800.0,5300.0,9,NÃO,500.0
8110,1357,SP,4500.0,5300.0,48,SIM,800.0
8111,1362,SP,17500.0,5300.0,75,NÃO,-12200.0
8112,1367,SP,4800.0,5300.0,9,NÃO,500.0
8113,1374,SP,4800.0,5300.0,9,NÃO,500.0
8114,1379,SP,6800.0,5300.0,19,NÃO,-1500.0
8115,1384,SP,6100.0,5300.0,80,NÃO,-800.0
8116,1391,SP,4800.0,5300.0,9,NÃO,500.0
8117,1396,SP,6800.0,5300.0,19,NÃO,-1500.0
8118,1401,SP,11500.0,5300.0,30,NÃO,-6200.0
8119,1408,SP,6100.0,5300.0,80,NÃO,-800.0
8120,1413,SP,18300.0,5300.0,150,NÃO,-13000.0
8121,1418,SP,11500.0,5300.0,30,NÃO,-6200.0
8122,1421,SP,15000.0,5300.0,15,NÃO,-9700.0
8123,1426,SP,5300.0,5300.0,93,NÃO,0.0
8124,1431,SP,3900.0,5300.0,22,SIM,1400.0
8125,1436,SP,4800.0,5300.0,9,NÃO,500.0
8126,1438,SP,3900.0,5300.0,22,SIM,1400.0
8127,1443,SP,4500.0,5300.0,48,SIM,800.0
8128,1448,SP,17500.0,5300.0,75,NÃO,-12200.0
8129,1453,SP,15000.0,5300.0,15,NÃO,-9700.0
8130,1455,SP,9000.0,5300.0,12,NÃO,-3700.0
8131,1460,SP,1800.0,5300.0,8,NÃO,3500.0
8132,1465,SP,3100.0,5300.0,14,SIM,2200.0
8133,1470,SP,3900.0,5300.0,22,SIM,1400.0
8134,1472,SP,3100.0,5300.0,14,SIM,2200.0
8135,1477,SP,15000.0,5300.0,15,NÃO,-9700.0
8136,1482,SP,5300.0,5300.0,93,NÃO,0.0
8137,1487,SP,9000.0,5300.0,12,NÃO,-3700.0
8138,1489,SP,13000.0,5300.0,90,NÃO,-7700.0
8139,1494,SP,2200.0,5300.0,18,SIM,3100.0
8140,1499,SP,1800.0,5300.0,8,NÃO,3500.0
8141,1504,SP,3100.0,5300.0,14,SIM,2200.0
8142,1506,SP,22000.0,5300.0,25,NÃO,-16700.0
8143,1511,SP,9000.0,5300.0,12,NÃO,-3700.0
8144,1516,SP,1800.0,5300.0,8,NÃO,3500.0
8145,1521,SP,11500.0,5300.0,30,NÃO,-6200.0
8146,1523,SP,6800.0,5300.0,19,NÃO,-1500.0
8147,1528,SP,6100.0,5300.0,80,NÃO,-800.0
8148,1533,SP,18300.0,5300.0,150,NÃO,-13000.0
8149,1538,SP,11500.0,5300.0,30,NÃO,-6200.0
8150,1540,SP,1800.0,5300.0,8,NÃO,3500.0
8151,1545,SP,3100.0,5300.0,14,SIM,2200.0
8152,1550,SP,15000.0,5300.0,15,NÃO,-9700.0
8153,1555,SP,5300.0,5300.0,93,NÃO,0.0
8154,1557,SP,1800.0,5300.0,8,NÃO,3500.0
8155,1562,SP,3100.0,5300.0,14,SIM,2200.0
8156,1567,SP,11500.0,5300.0,30,NÃO,-6200.0
8157,1572,SP,9800.0,5300.0,120,NÃO,-4500.0
8158,1574,SP,6100.0,5300.0,80,NÃO,-800.0
8159,1579,SP,18300.0,5300.0,150,NÃO,-13000.0
8160,1584,SP,11500.0,5300.0,30,NÃO,-6200.0
8161,1591,SP,3100.0,5300.0,14,SIM,2200.0
8162,1596,SP,15000.0,5300.0,15,NÃO,-9700.0
8163,1601,SP,5300.0,5300.0,93,NÃO,0.0
8164,1608,SP,3100.0,5300.0,14,SIM,2200.0
8165,1613,SP,11500.0,5300.0,30,NÃO,-6200.0
8166,1618,SP,9800.0,5300.0,120,NÃO,-4500.0
8167,1625,SP,18300.0,5300.0,150,NÃO,-13000.0
8168,1630,SP,11500.0,5300.0,30,NÃO,-6200.0
8169,1635,SP,3900.0,5300.0,22,SIM,1400.0
8170,1642,SP,15000.0,5300.0,15,NÃO,-9700.0
8171,1647,SP,5300.0,5300.0,93,NÃO,0.0
8172,1652,SP,3900.0,5300.0,22,SIM,1400.0
8173,1657,SP,2200.0,5300.0,18,SIM,3100.0
8174,1659,SP,11500.0,5300.0,30,NÃO,-6200.0
8175,1664,SP,9800.0,5300.0,120,NÃO,-4500.0
8176,1669,SP,13000.0,5300.0,90,NÃO,-7700.0
8177,1674,SP,2200.0,5300.0,18,SIM,3100.0
8178,1679,SP,4800.0,5300.0,9,NÃO,500.0
8179,1684,SP,6800.0,5300.0,19,NÃO,-1500.0
8180,1689,SP,6100.0,5300.0,80,NÃO,-800.0
8181,1694,SP,18300.0,5300.0,150,NÃO,-13000.0
8182,1699,SP,11500.0,5300.0,30,NÃO,-6200.0
8183,1704,SP,3900.0,5300.0,22,SIM,1400.0
8184,1707,SP,6800.0,5300.0,19,NÃO,-1500.0
8185,1712,SP,6100.0,5300.0,80,NÃO,-800.0
8186,1721,SP,3900.0,5300.0,22,SIM,1400.0
8187,1726,SP,2200.0,5300.0,18,SIM,3100.0
8188,1731,SP,22000.0,5300.0,25,NÃO,-16700.0
8189,1735,SP,6100.0,5300.0,80,NÃO,-800.0
8190,1739,SP,5300.0,5300.0,93,NÃO,0.0
8191,1743,SP,2200.0,5300.0,18,SIM,3100.0
8192,1752,SP,3100.0,5300.0,14,SIM,2200.0
8193,1757,SP,15000.0,5300.0,15,NÃO,-9700.0
8194,1762,SP,5300.0,5300.0,93,NÃO,0.0
8195,1769,SP,3100.0,5300.0,14,SIM,2200.0
8196,1774,SP,15000.0,5300.0,15,NÃO,-9700.0
8197,1779,SP,5300.0,5300.0,93,NÃO,0.0
8198,1786,SP,3100.0,5300.0,14,SIM,2200.0
8199,1791,SP,15000.0,5300.0,15,NÃO,-9700.0
8200,1796,SP,5300.0,5300.0,93,NÃO,0.0
8201,1803,SP,3100.0,5300.0,14,SIM,2200.0
8202,1808,SP,15000.0,5300.0,15,NÃO,-9700.0
8203,1813,SP,5300.0,5300.0,93,NÃO,0.0
8204,1820,SP,3100.0,5300.0,14,SIM,2200.0
8205,1825,SP,15000.0,5300.0,15,NÃO,-9700.0
8206,1830,SP,5300.0,5300.0,93,NÃO,0.0
8207,1837,SP,3100.0,5300.0,14,SIM,2200.0
8208,1842,SP,15000.0,5300.0,15,NÃO,-9700.0
8209,1847,SP,5300.0,5300.0,93,NÃO,0.0
8210,1854,SP,3100.0,5300.0,14,SIM,2200.0
8211,1859,SP,15000.0,5300.0,15,NÃO,-9700.0
8212,1864,SP,5300.0,5300.0,93,NÃO,0.0
8213,1871,SP,3100.0,5300.0,14,SIM,2200.0
8214,1876,SP,15000.0,5300.0,15,NÃO,-9700.0
8215,1881,SP,5300.0,5300.0,93,NÃO,0.0
8216,1888,SP,3100.0,5300.0,14,SIM,2200.0
8217,1893,SP,15000.0,5300.0,15,NÃO,-9700.0
8218,1898,SP,5300.0,5300.0,93,NÃO,0.0
8219,1905,SP,3100.0,5300.0,14,SIM,2200.0
8220,1910,SP,3900.0,5300.0,22,SIM,1400.0
8221,1915,SP,4500.0,5300.0,48,SIM,800.0
8222,1922,SP,5300.0,5300.0,93,NÃO,0.0
8223,1927,SP,3900.0,5300.0,22,SIM,1400.0
8224,1932,SP,4800.0,5300.0,9,NÃO,500.0
8225,1939,SP,4500.0,5300.0,48,SIM,800.0
8226,1944,SP,17500.0,5300.0,75,NÃO,-12200.0
8227,1949,SP,4800.0,5300.0,9,NÃO,500.0
8228,1956,SP,4800.0,5300.0,9,NÃO,500.0
8229,1961,SP,6800.0,5300.0,19,NÃO,-1500.0
8230,1966,SP,6100.0,5300.0,80,NÃO,-800.0
8231,1973,SP,4800.0,5300.0,9,NÃO,500.0
8232,1978,SP,6800.0,5300.0,19,NÃO,-1500.0
8233,1983,SP,11500.0,5300.0,30,NÃO,-6200.0
8234,1990,SP,6100.0,5300.0,80,NÃO,-800.0
8235,1995,SP,18300.0,5300.0,150,NÃO,-13000.0
8236,2000,SP,11500.0,5300.0,30,NÃO,-6200.0
8237,2003,SP,15000.0,5300.0,15,NÃO,-9700.0
8238,2008,SP,5300.0,5300.0,93,NÃO,0.0
8239,2013,SP,3900.0,5300.0,22,SIM,1400.0
8240,2018,SP,4800.0,5300.0,9,NÃO,500.0
8241,2020,SP,3900.0,5300.0,22,SIM,1400.0
8242,2025,SP,4500.0,5300.0,48,SIM,800.0
8243,2030,SP,17500.0,5300.0,75,NÃO,-12200.0
8244,2035,SP,15000.0,5300.0,15,NÃO,-9700.0
8245,2037,SP,9000.0,5300.0,12,NÃO,-3700.0
8246,2042,SP,1800.0,5300.0,8,NÃO,3500.0
8247,2047,SP,3100.0,5300.0,14,SIM,2200.0
8248,2052,SP,3900.0,5300.0,22,SIM,1400.0
8249,2054,SP,3100.0,5300.0,14,SIM,2200.0
8250,2059,SP,15000.0,5300.0,15,NÃO,-9700.0
8251,2064,SP,5300.0,5300.0,93,NÃO,0.0
8252,2069,SP,9000.0,5300.0,12,NÃO,-3700.0
8253,2071,SP,13000.0,5300.0,90,NÃO,-7700.0
8254,2076,SP,2200.0,5300.0,18,SIM,3100.0
8255,2081,SP,1800.0,5300.0,8,NÃO,3500.0
8256,2086,SP,3100.0,5300.0,14,SIM,2200.0
8257,2088,SP,22000.0,5300.0,25,NÃO,-16700.0
8258,2093,SP,9000.0,5300.0,12,NÃO,-3700.0
8259,2098,SP,1800.0,5300.0,8,NÃO,3500.0
8260,2103,SP,11500.0,5300.0,30,NÃO,-6200.0
8261,2105,SP,6800.0,5300.0,19,NÃO,-1500.0
8262,2110,SP,6100.0,5300.0,80,NÃO,-800.0
8263,2115,SP,18300.0,5300.0,150,NÃO,-13000.0
8264,2120,SP,11500.0,5300.0,30,NÃO,-6200.0
8265,2122,SP,1800.0,5300.0,8,NÃO,3500.0
8266,2127,SP,3100.0,5300.0,14,SIM,2200.0
8267,2132,SP,15000.0,5300.0,15,NÃO,-9700.0
8268,2137,SP,5300.0,5300.0,93,NÃO,0.0
8269,2139,SP,1800.0,5300.0,8,NÃO,3500.0
8270,2144,SP,3100.0,5300.0,14,SIM,2200.0
8271,2149,SP,11500.0,5300.0,30,NÃO,-6200.0
8272,2154,SP,9800.0,5300.0,120,NÃO,-4500.0
8273,2156,SP,6100.0,5300.0,80,NÃO,-800.0
8274,2161,SP,18300.0,5300.0,150,NÃO,-13000.0
8275,2166,SP,11500.0,5300.0,30,NÃO,-6200.0
8276,2173,SP,3100.0,5300.0,14,SIM,2200.0
8277,2178,SP,15000.0,5300.0,15,NÃO,-9700.0
8278,2183,SP,5300.0,5300.0,93,NÃO,0.0
8279,2190,SP,3100.0,5300.0,14,SIM,2200.0
8280,2195,SP,11500.0,5300.0,30,NÃO,-6200.0
8281,2200,SP,9800.0,5300.0,120,NÃO,-4500.0
8282,2207,SP,18300.0,5300.0,150,NÃO,-13000.0
8283,2212,SP,11500.0,5300.0,30,NÃO,-6200.0
8284,2217,SP,3900.0,5300.0,22,SIM,1400.0
8285,2224,SP,15000.0,5300.0,15,NÃO,-9700.0
8286,2229,SP,5300.0,5300.0,93,NÃO,0.0
8287,2234,SP,3900.0,5300.0,22,SIM,1400.0
8288,2239,SP,2200.0,5300.0,18,SIM,3100.0
8289,2241,SP,11500.0,5300.0,30,NÃO,-6200.0
8290,2246,SP,9800.0,5300.0,120,NÃO,-4500.0
8291,2251,SP,13000.0,5300.0,90,NÃO,-7700.0
8292,2256,SP,2200.0,5300.0,18,SIM,3100.0
8293,2261,SP,4800.0,5300.0,9,NÃO,500.0
8294,2266,SP,6800.0,5300.0,19,NÃO,-1500.0
8295,2271,SP,6100.0,5300.0,80,NÃO,-800.0
8296,2276,SP,18300.0,5300.0,150,NÃO,-13000.0
8297,2281,SP,11500.0,5300.0,30,NÃO,-6200.0
8298,2286,SP,3900.0,5300.0,22,SIM,1400.0
8299,2289,SP,6800.0,5300.0,19,NÃO,-1500.0
8300,2294,SP,6100.0,5300.0,80,NÃO,-800.0
8301,2303,SP,3900.0,5300.0,22,SIM,1400.0
8302,2308,SP,2200.0,5300.0,18,SIM,3100.0
8303,2313,SP,22000.0,5300.0,25,NÃO,-16700.0
8304,2317,SP,6100.0,5300.0,80,NÃO,-800.0
8305,2321,SP,5300.0,5300.0,93,NÃO,0.0
8306,2325,SP,2200.0,5300.0,18,SIM,3100.0
8307,2334,SP,3100.0,5300.0,14,SIM,2200.0
8308,2339,SP,15000.0,5300.0,15,NÃO,-9700.0
8309,2344,SP,5300.0,5300.0,93,NÃO,0.0
8310,2351,SP,3100.0,5300.0,14,SIM,2200.0
8311,2356,SP,15000.0,5300.0,15,NÃO,-9700.0
8312,2361,SP,5300.0,5300.0,93,NÃO,0.0
8313,2368,SP,3100.0,5300.0,14,SIM,2200.0
8314,2373,SP,15000.0,5300.0,15,NÃO,-9700.0
8315,2378,SP,5300.0,5300.0,93,NÃO,0.0
8316,2385,SP,3100.0,5300.0,14,SIM,2200.0
8317,2390,SP,15000.0,5300.0,15,NÃO,-9700.0
8318,2395,SP,5300.0,5300.0,93,NÃO,0.0
8319,2402,SP,3100.0,5300.0,14,SIM,2200.0
8320,2407,SP,15000.0,5300.0,15,NÃO,-9700.0
8321,2412,SP,5300.0,5300.0,93,NÃO,0.0
8322,2419,SP,3100.0,5300.0,14,SIM,2200.0
8323,2424,SP,15000.0,5300.0,15,NÃO,-9700.0
8324,2429,SP,5300.0,5300.0,93,NÃO,0.0
8325,2436,SP,3100.0,5300.0,14,SIM,2200.0
8326,2441,SP,15000.0,5300.0,15,NÃO,-9700.0
8327,2446,SP,5300.0,5300.0,93,NÃO,0.0
8328,2453,SP,3100.0,5300.0,14,SIM,2200.0
8329,2458,SP,15000.0,5300.0,15,NÃO,-9700.0
8330,2463,SP,5300.0,5300.0,93,NÃO,0.0
8331,2470,SP,3100.0,5300.0,14,SIM,2200.0
8332,2475,SP,15000.0,5300.0,15,NÃO,-9700.0
8333,2480,SP,5300.0,5300.0,93,NÃO,0.0
8334,2487,SP,3100.0,5300.0,14,SIM,2200.0
8335,2492,SP,3900.0,5300.0,22,SIM,1400.0
8336,2497,SP,4500.0,5300.0,48,SIM,800.0
8337,2504,SP,5300.0,5300.0,93,NÃO,0.0
8338,2509,SP,3900.0,5300.0,22,SIM,1400.0
8339,2514,SP,4800.0,5300.0,9,NÃO,500.0
8340,2521,SP,4500.0,5300.0,48,SIM,800.0
8341,2526,SP,17500.0,5300.0,75,NÃO,-12200.0
8342,2531,SP,4800.0,5300.0,9,NÃO,500.0
8343,2538,SP,4800.0,5300.0,9,NÃO,500.0
8344,2543,SP,6800.0,5300.0,19,NÃO,-1500.0
8345,2548,SP,6100.0,5300.0,80,NÃO,-800.0
8346,2555,SP,4800.0,5300.0,9,NÃO,500.0
8347,2560,SP,6800.0,5300.0,19,NÃO,-1500.0
8348,2565,SP,11500.0,5300.0,30,NÃO,-6200.0
8349,2572,SP,6100.0,5300.0,80,NÃO,-800.0
8350,2577,SP,18300.0,5300.0,150,NÃO,-13000.0
8351,2582,SP,11500.0,5300.0,30,NÃO,-6200.0
8352,2585,SP,15000.0,5300.0,15,NÃO,-9700.0
8353,2590,SP,5300.0,5300.0,93,NÃO,0.0
8354,2595,SP,3900.0,5300.0,22,SIM,1400.0
8355,2600,SP,4800.0,5300.0,9,NÃO,500.0
8356,2602,SP,3900.0,5300.0,22,SIM,1400.0
8357,2607,SP,4500.0,5300.0,48,SIM,800.0
8358,2612,SP,17500.0,5300.0,75,NÃO,-12200.0
8359,2617,SP,15000.0,5300.0,15,NÃO,-9700.0
8360,2619,SP,9000.0,5300.0,12,NÃO,-3700.0
8361,2624,SP,1800.0,5300.0,8,NÃO,3500.0
8362,2629,SP,3100.0,5300.0,14,SIM,2200.0
8363,2634,SP,3900.0,5300.0,22,SIM,1400.0
8364,2636,SP,3100.0,5300.0,14,SIM,2200.0
8365,2641,SP,15000.0,5300.0,15,NÃO,-9700.0
8366,2646,SP,5300.0,5300.0,93,NÃO,0.0
8367,2651,SP,9000.0,5300.0,12,NÃO,-3700.0
8368,2653,SP,13000.0,5300.0,90,NÃO,-7700.0
8369,2658,SP,2200.0,5300.0,18,SIM,3100.0
8370,2663,SP,1800.0,5300.0,8,NÃO,3500.0
8371,2668,SP,3100.0,5300.0,14,SIM,2200.0
8372,2670,SP,22000.0,5300.0,25,NÃO,-16700.0
8373,2675,SP,9000.0,5300.0,12,NÃO,-3700.0
8374,2680,SP,1800.0,5300.0,8,NÃO,3500.0
8375,2685,SP,11500.0,5300.0,30,NÃO,-6200.0
8376,2687,SP,6800.0,5300.0,19,NÃO,-1500.0
8377,2692,SP,6100.0,5300.0,80,NÃO,-800.0
8378,2697,SP,18300.0,5300.0,150,NÃO,-13000.0
8379,2702,SP,11500.0,5300.0,30,NÃO,-6200.0
8380,2704,SP,1800.0,5300.0,8,NÃO,3500.0
8381,2709,SP,3100.0,5300.0,14,SIM,2200.0
8382,2714,SP,15000.0,5300.0,15,NÃO,-9700.0
8383,2719,SP,5300.0,5300.0,93,NÃO,0.0
8384,2721,SP,1800.0,5300.0,8,NÃO,3500.0
8385,2726,SP,3100.0,5300.0,14,SIM,2200.0
