,CODIGO_CLIENTE,UF,CLASS_SCORE,IDADE,ULTIMO_SALARIO,MEDIAN_RENDA,SELL_CRED,PROFIT_CRED
8158,4998,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8159,5016,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8160,5039,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8161,5062,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8162,5085,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8163,5108,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8164,5131,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8165,5154,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8166,5177,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8167,5200,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8168,5223,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8169,5246,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8170,5263,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8171,5280,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8172,5297,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8173,5314,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8174,5331,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8175,5348,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8176,5365,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8177,5382,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8178,5406,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8179,5430,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8180,5454,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8181,5478,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8182,5516,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8183,5548,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8184,5580,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8185,5598,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8186,5621,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8187,5644,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8188,5667,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8189,5690,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8190,5713,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8191,5736,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8192,5759,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8193,5782,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8194,5805,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8195,5828,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8196,5845,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8197,5862,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8198,5879,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8199,5896,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8200,5913,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8201,5930,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8202,5947,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8203,5964,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8204,5988,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8205,6012,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8206,6036,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8207,6060,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8208,6098,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8209,6130,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8210,6162,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8211,6180,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8212,6203,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8213,6226,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8214,6249,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8215,6272,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8216,6295,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8217,6318,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8218,6341,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8219,6364,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8220,6387,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8221,6410,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8222,6427,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8223,6444,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8224,6461,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8225,6478,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8226,6495,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8227,6512,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8228,6529,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8229,6546,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8230,6570,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8231,6594,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8232,6618,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8233,6642,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8234,6680,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8235,6712,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8236,6744,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8237,6762,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8238,6785,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8239,6808,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8240,6831,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8241,6854,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8242,6877,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8243,6900,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8244,6923,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8245,6946,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8246,6969,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8247,6992,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8248,7009,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8249,7026,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8250,7043,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8251,7060,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8252,7077,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8253,7094,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8254,7111,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8255,7128,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8256,7152,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8257,7176,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8258,7200,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8259,7224,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8260,7262,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8261,7294,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8262,7326,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8263,7344,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8264,7367,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8265,7390,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8266,7413,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8267,7436,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8268,7459,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8269,7482,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8270,7505,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8271,7528,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8272,7551,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8273,7574,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8274,7591,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8275,7608,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8276,7625,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8277,7642,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8278,7659,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8279,7676,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8280,7693,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8281,7710,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8282,7734,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8283,7758,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8284,7782,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8285,7806,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8286,7844,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8287,7876,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8288,7908,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8289,7926,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8290,7949,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8291,7972,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8292,7995,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8293,8018,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8294,8041,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8295,8064,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8296,8087,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8297,8110,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8298,8133,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8299,8156,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8300,8173,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8301,8190,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8302,8207,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8303,8224,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8304,8241,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8305,8258,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8306,8275,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8307,8292,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8308,8316,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8309,8340,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8310,8364,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8311,8388,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8312,8426,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8313,8458,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8314,8490,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8315,8508,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8316,8531,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8317,8554,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8318,8577,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8319,8600,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8320,8623,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8321,8646,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8322,8669,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8323,8692,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8324,8715,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8325,8738,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8326,8755,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8327,8772,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8328,8789,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8329,8806,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8330,8823,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8331,8840,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8332,8857,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8333,8874,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8334,8898,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8335,8922,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8336,8946,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8337,8970,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8338,9008,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8339,9040,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8340,9072,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8341,9090,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8342,9113,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8343,9136,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8344,9159,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8345,9182,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8346,9205,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8347,9228,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8348,9251,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8349,9274,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8350,9297,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8351,9320,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8352,9337,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8353,9354,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8354,9371,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8355,9388,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8356,9405,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8357,9422,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8358,9439,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8359,9456,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8360,9480,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8361,9504,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8362,9528,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8363,9552,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8364,9590,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8365,9622,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8366,9654,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8367,9672,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8368,9695,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8369,9718,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8370,9741,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8371,9764,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8372,9787,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8373,9810,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8374,9833,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8375,9856,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8376,9879,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8377,9902,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8378,9919,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8379,9936,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8380,9953,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8381,9970,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8382,9987,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8383,10004,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8384,10021,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8385,10038,SC,Excelente,35,22000.0,22000.0,28600.0,6600.0
8386,10062,RJ,Excelente,57,22000.0,22000.0,28600.0,6600.0
8387,10086,RJ,Excelente,28,22000.0,22000.0,28600.0,6600.0
8388,10110,MG,Excelente,51,22000.0,22000.0,28600.0,6600.0
8389,10134,MG,Excelente,23,22000.0,22000.0,28600.0,6600.0
8390,10172,RJ,Excelente,35,22000.0,22000.0,28600.0,6600.0
8391,10204,SC,Excelente,30,22000.0,22000.0,28600.0,6600.0
8392,10236,SP,Excelente,51,22000.0,22000.0,28600.0,6600.0
8393,10254,MG,Excelente,53,22000.0,22000.0,28600.0,6600.0
8394,10277,SC,Excelente,23,22000.0,22000.0,28600.0,6600.0
8395,10300,PR,Excelente,35,22000.0,22000.0,28600.0,6600.0
8396,10323,SC,Excelente,28,22000.0,22000.0,28600.0,6600.0
8397,10346,PR,Excelente,48,22000.0,22000.0,28600.0,6600.0
8398,10369,RJ,Excelente,65,22000.0,22000.0,28600.0,6600.0
8399,10392,PR,Excelente,55,22000.0,22000.0,28600.0,6600.0
8400,10415,RJ,Excelente,25,22000.0,22000.0,28600.0,6600.0
8401,10438,RJ,Excelente,42,22000.0,22000.0,28600.0,6600.0
8402,10461,SP,Excelente,48,22000.0,22000.0,28600.0,6600.0
8403,12,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8404,29,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8405,46,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8406,63,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8407,80,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8408,97,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8409,114,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8410,131,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8411,148,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8412,172,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
8413,196,PR,Regular,42,6100.0,6100.0,7930.0,1830.0
8414,220,SP,Regular,62,6100.0,6100.0,7930.0,1830.0
8415,244,SP,Regular,30,6100.0,6100.0,7930.0,1830.0
8416,258,MG,Regular,28,6100.0,6100.0,7930.0,1830.0
8417,282,PR,Regular,51,6100.0,6100.0,7930.0,1830.0
8418,290,RJ,Regular,25,6100.0,6100.0,7930.0,1830.0
8419,314,MG,Regular,45,6100.0,6100.0,7930.0,1830.0
8420,346,RJ,Regular,62,6100.0,6100.0,7930.0,1830.0
8421,364,SP,Regular,65,6100.0,6100.0,7930.0,1830.0
8422,387,MG,Regular,30,6100.0,6100.0,7930.0,1830.0
8423,410,SP,Regular,51,6100.0,6100.0,7930.0,1830.0
8424,433,MG,Regular,42,6100.0,6100.0,7930.0,1830.0
8425,456,SC,Regular,57,6100.0,6100.0,7930.0,1830.0
8426,479,MG,Regular,27,6100.0,6100.0,7930.0,1830.0
8427,525,SP,Regular,32,6100.0,6100.0,7930.0,1830.0
8428,548,SP,Regular,53,6100.0,6100.0,7930.0,1830.0
8429,571,SP,Regular,48,6100.0,6100.0,7930.0,1830.0
8430,594,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8431,611,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8432,628,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8433,645,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8434,662,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8435,679,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8436,696,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8437,713,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8438,730,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8439,754,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
8440,778,PR,Regular,42,6100.0,6100.0,7930.0,1830.0
8441,802,SP,Regular,62,6100.0,6100.0,7930.0,1830.0
8442,826,SP,Regular,30,6100.0,6100.0,7930.0,1830.0
8443,840,MG,Regular,28,6100.0,6100.0,7930.0,1830.0
8444,864,PR,Regular,51,6100.0,6100.0,7930.0,1830.0
8445,872,RJ,Regular,25,6100.0,6100.0,7930.0,1830.0
8446,896,MG,Regular,45,6100.0,6100.0,7930.0,1830.0
8447,928,RJ,Regular,62,6100.0,6100.0,7930.0,1830.0
8448,946,SP,Regular,65,6100.0,6100.0,7930.0,1830.0
8449,969,MG,Regular,30,6100.0,6100.0,7930.0,1830.0
8450,992,SP,Regular,51,6100.0,6100.0,7930.0,1830.0
8451,1015,MG,Regular,42,6100.0,6100.0,7930.0,1830.0
8452,1038,SC,Regular,57,6100.0,6100.0,7930.0,1830.0
8453,1061,MG,Regular,27,6100.0,6100.0,7930.0,1830.0
8454,1107,SP,Regular,32,6100.0,6100.0,7930.0,1830.0
8455,1130,SP,Regular,53,6100.0,6100.0,7930.0,1830.0
8456,1153,SP,Regular,48,6100.0,6100.0,7930.0,1830.0
8457,1176,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8458,1193,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8459,1210,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8460,1227,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8461,1244,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8462,1261,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8463,1278,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8464,1295,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8465,1312,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8466,1336,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
8467,1360,PR,Regular,42,6100.0,6100.0,7930.0,1830.0
8468,1384,SP,Regular,62,6100.0,6100.0,7930.0,1830.0
8469,1408,SP,Regular,30,6100.0,6100.0,7930.0,1830.0
8470,1422,MG,Regular,28,6100.0,6100.0,7930.0,1830.0
8471,1446,PR,Regular,51,6100.0,6100.0,7930.0,1830.0
8472,1454,RJ,Regular,25,6100.0,6100.0,7930.0,1830.0
8473,1478,MG,Regular,45,6100.0,6100.0,7930.0,1830.0
8474,1510,RJ,Regular,62,6100.0,6100.0,7930.0,1830.0
8475,1528,SP,Regular,65,6100.0,6100.0,7930.0,1830.0
8476,1551,MG,Regular,30,6100.0,6100.0,7930.0,1830.0
8477,1574,SP,Regular,51,6100.0,6100.0,7930.0,1830.0
8478,1597,MG,Regular,42,6100.0,6100.0,7930.0,1830.0
8479,1620,SC,Regular,57,6100.0,6100.0,7930.0,1830.0
8480,1643,MG,Regular,27,6100.0,6100.0,7930.0,1830.0
8481,1689,SP,Regular,32,6100.0,6100.0,7930.0,1830.0
8482,1712,SP,Regular,53,6100.0,6100.0,7930.0,1830.0
8483,1735,SP,Regular,48,6100.0,6100.0,7930.0,1830.0
8484,1758,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8485,1775,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8486,1792,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8487,1809,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8488,1826,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8489,1843,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8490,1860,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8491,1877,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8492,1894,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8493,1918,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
8494,1942,PR,Regular,42,6100.0,6100.0,7930.0,1830.0
8495,1966,SP,Regular,62,6100.0,6100.0,7930.0,1830.0
8496,1990,SP,Regular,30,6100.0,6100.0,7930.0,1830.0
8497,2004,MG,Regular,28,6100.0,6100.0,7930.0,1830.0
8498,2028,PR,Regular,51,6100.0,6100.0,7930.0,1830.0
8499,2036,RJ,Regular,25,6100.0,6100.0,7930.0,1830.0
8500,2060,MG,Regular,45,6100.0,6100.0,7930.0,1830.0
8501,2092,RJ,Regular,62,6100.0,6100.0,7930.0,1830.0
8502,2110,SP,Regular,65,6100.0,6100.0,7930.0,1830.0
8503,2133,MG,Regular,30,6100.0,6100.0,7930.0,1830.0
8504,2156,SP,Regular,51,6100.0,6100.0,7930.0,1830.0
8505,2179,MG,Regular,42,6100.0,6100.0,7930.0,1830.0
8506,2202,SC,Regular,57,6100.0,6100.0,7930.0,1830.0
8507,2225,MG,Regular,27,6100.0,6100.0,7930.0,1830.0
8508,2271,SP,Regular,32,6100.0,6100.0,7930.0,1830.0
8509,2294,SP,Regular,53,6100.0,6100.0,7930.0,1830.0
8510,2317,SP,Regular,48,6100.0,6100.0,7930.0,1830.0
8511,2340,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8512,2357,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8513,2374,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8514,2391,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8515,2408,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8516,2425,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8517,2442,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8518,2459,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8519,2476,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8520,2500,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
8521,2524,PR,Regular,42,6100.0,6100.0,7930.0,1830.0
8522,2548,SP,Regular,62,6100.0,6100.0,7930.0,1830.0
8523,2572,SP,Regular,30,6100.0,6100.0,7930.0,1830.0
8524,2586,MG,Regular,28,6100.0,6100.0,7930.0,1830.0
8525,2610,PR,Regular,51,6100.0,6100.0,7930.0,1830.0
8526,2618,RJ,Regular,25,6100.0,6100.0,7930.0,1830.0
8527,2642,MG,Regular,45,6100.0,6100.0,7930.0,1830.0
8528,2674,RJ,Regular,62,6100.0,6100.0,7930.0,1830.0
8529,2692,SP,Regular,65,6100.0,6100.0,7930.0,1830.0
8530,2715,MG,Regular,30,6100.0,6100.0,7930.0,1830.0
8531,2738,SP,Regular,51,6100.0,6100.0,7930.0,1830.0
8532,2761,MG,Regular,42,6100.0,6100.0,7930.0,1830.0
8533,2784,SC,Regular,57,6100.0,6100.0,7930.0,1830.0
8534,2807,MG,Regular,27,6100.0,6100.0,7930.0,1830.0
8535,2853,SP,Regular,32,6100.0,6100.0,7930.0,1830.0
8536,2876,SP,Regular,53,6100.0,6100.0,7930.0,1830.0
8537,2899,SP,Regular,48,6100.0,6100.0,7930.0,1830.0
8538,2922,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8539,2939,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8540,2956,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8541,2973,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8542,2990,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8543,3007,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8544,3024,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8545,3041,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8546,3058,MG,Regular,51,6100.0,6100.0,7930.0,1830.0
8547,3082,MG,Regular,23,6100.0,6100.0,7930.0,1830.0
